Time,GazeOrigin,GazeForward,FocusDistance,FocusStability
24.65808,(0.00, 0.00, 0.00),(0.19, 0.17, 0.97),2,0
24.69178,(0.00, 0.00, 0.00),(0.13, 0.17, 0.98),2,0
24.7251,(0.00, 0.00, 0.00),(0.13, 0.17, 0.98),2,0.09946777
24.75836,(0.00, 0.00, 0.00),(0.13, 0.17, 0.98),2,0.957652
24.7924,(0.00, 0.00, 0.00),(0.13, 0.17, 0.98),2,1
24.82417,(0.00, 0.00, 0.00),(0.13, 0.17, 0.98),2,0.456677
24.85779,(0.00, 0.00, 0.00),(0.13, 0.17, 0.98),2,0.09032584
24.8918,(0.00, 0.00, 0.00),(0.13, 0.17, 0.98),2,0.1801649
24.92319,(0.00, 0.00, 0.00),(0.13, 0.16, 0.98),2,0.3671335
24.95782,(0.00, 0.00, 0.00),(0.08, 0.11, 0.99),2,0
24.99093,(0.00, 0.00, 0.00),(0.03, 0.07, 1.00),2,0
25.02411,(0.00, 0.00, 0.00),(0.02, 0.05, 1.00),2,0
25.05804,(0.00, 0.00, 0.00),(0.02, 0.05, 1.00),2,0.62424
25.09157,(0.00, 0.00, 0.00),(0.02, 0.04, 1.00),2,0.953904
25.1249,(0.00, 0.00, 0.00),(0.01, 0.04, 1.00),2,0.9809002
25.15616,(0.00, 0.00, 0.00),(0.01, 0.03, 1.00),2,0.6487036
25.1926,(0.00, 0.00, 0.00),(0.00, 0.02, 1.00),2,0.5948655
25.22547,(0.00, 0.00, 0.00),(-0.01, 0.01, 1.00),2,0.5881444
25.25877,(0.00, 0.00, 0.00),(-0.01, 0.01, 1.00),2,0.9887961
25.2916,(0.00, 0.00, 0.00),(-0.01, 0.01, 1.00),2,1
25.32637,(0.00, 0.00, 0.00),(-0.01, 0.00, 1.00),2,1
25.35898,(0.00, 0.00, 0.00),(-0.01, 0.00, 1.00),2,1
25.39165,(0.00, 0.00, 0.00),(-0.01, 0.00, 1.00),2,1
25.42366,(0.00, 0.00, 0.00),(-0.01, 0.00, 1.00),2,1
25.45787,(0.00, 0.00, 0.00),(-0.01, 0.00, 1.00),2,1
25.48941,(0.00, 0.00, 0.00),(-0.01, 0.00, 1.00),2,1
25.52471,(0.00, 0.00, 0.00),(-0.01, 0.00, 1.00),2,1
25.55853,(0.00, 0.00, 0.00),(-0.01, 0.00, 1.00),2,1
25.59061,(0.00, 0.00, 0.00),(-0.01, 0.00, 1.00),2,1
25.62481,(0.00, 0.00, 0.00),(-0.01, 0.00, 1.00),2,0.9919588
25.65772,(0.00, 0.00, 0.00),(-0.01, 0.00, 1.00),2,1
25.69123,(0.00, 0.00, 0.00),(-0.02, -0.01, 1.00),2,1
25.7256,(0.00, 0.00, 0.00),(-0.02, -0.01, 1.00),2,1
25.75769,(0.00, 0.00, 0.00),(-0.02, -0.01, 1.00),2,1
25.79264,(0.00, 0.00, 0.00),(-0.02, -0.01, 1.00),2,1
25.82453,(0.00, 0.00, 0.00),(-0.02, -0.01, 1.00),2,1
25.85812,(0.00, 0.00, 0.00),(-0.02, -0.01, 1.00),2,1
25.8911,(0.00, 0.00, 0.00),(-0.02, -0.01, 1.00),2,1
25.92463,(0.00, 0.00, 0.00),(-0.02, -0.01, 1.00),2,1
25.95607,(0.00, 0.00, 0.00),(-0.02, -0.01, 1.00),2,1
25.99107,(0.00, 0.00, 0.00),(-0.02, -0.01, 1.00),2,1
26.02404,(0.00, 0.00, 0.00),(-0.02, -0.01, 1.00),2,1
26.05871,(0.00, 0.00, 0.00),(-0.02, -0.01, 1.00),2,1
26.08936,(0.00, 0.00, 0.00),(-0.03, 0.00, 1.00),2,0.7819387
26.12239,(0.00, 0.00, 0.00),(-0.03, 0.01, 1.00),2,0.6525823
26.15393,(0.00, 0.00, 0.00),(-0.04, 0.02, 1.00),2,0.714076
26.19156,(0.00, 0.00, 0.00),(-0.04, 0.02, 1.00),2,0.5532116
26.22422,(0.00, 0.00, 0.00),(-0.04, 0.02, 1.00),2,0.5348562
26.25807,(0.00, 0.00, 0.00),(-0.04, 0.02, 1.00),2,0.235108
26.29083,(0.00, 0.00, 0.00),(-0.01, -0.17, 0.99),2,0
26.42391,(0.00, 0.00, 0.00),(0.05, -0.21, 0.98),0.07488597,0
26.45966,(0.00, 0.00, 0.00),(0.02, 0.01, 1.00),0.8695253,0
26.49001,(0.00, 0.00, 0.00),(-0.02, 0.07, 1.00),2,0
26.52331,(0.00, 0.00, 0.00),(-0.04, 0.07, 1.00),2,0
26.55816,(0.00, 0.00, 0.00),(-0.05, 0.06, 1.00),2,0.4728067
26.59208,(0.00, 0.00, 0.00),(-0.05, 0.06, 1.00),2,0.6499331
26.62498,(0.00, 0.00, 0.00),(-0.05, 0.06, 1.00),2,0.7974078
26.65861,(0.00, 0.00, 0.00),(-0.05, 0.06, 1.00),2,0.9995078
26.6901,(0.00, 0.00, 0.00),(-0.05, 0.06, 1.00),2,1
26.72364,(0.00, 0.00, 0.00),(-0.05, 0.06, 1.00),2,0.9416696
26.75743,(0.00, 0.00, 0.00),(-0.05, 0.06, 1.00),2,0.7433147
26.78965,(0.00, 0.00, 0.00),(-0.05, 0.06, 1.00),2,0.7502412
26.82534,(0.00, 0.00, 0.00),(-0.04, 0.06, 1.00),2,0.9070522
26.85666,(0.00, 0.00, 0.00),(-0.04, 0.06, 1.00),2,1
26.89126,(0.00, 0.00, 0.00),(-0.04, 0.06, 1.00),2,1
26.92318,(0.00, 0.00, 0.00),(-0.04, 0.06, 1.00),2,0.8032171
26.95811,(0.00, 0.00, 0.00),(-0.04, 0.05, 1.00),2,0.5362141
26.98933,(0.00, 0.00, 0.00),(-0.04, 0.05, 1.00),2,0.2306345
27.08941,(0.00, 0.00, 0.00),(-0.04, -0.02, 1.00),2,0
27.12501,(0.00, 0.00, 0.00),(-0.03, 0.00, 1.00),2,0
27.1566,(0.00, 0.00, 0.00),(-0.02, 0.01, 1.00),2,0
27.19062,(0.00, 0.00, 0.00),(-0.02, 0.01, 1.00),2,0
27.22432,(0.00, 0.00, 0.00),(-0.02, 0.01, 1.00),2,0.5866604
27.25901,(0.00, 0.00, 0.00),(-0.02, 0.01, 1.00),2,0.7531522
27.28965,(0.00, 0.00, 0.00),(-0.03, 0.01, 1.00),2,0.8003669
27.32324,(0.00, 0.00, 0.00),(-0.03, 0.01, 1.00),2,0.9544265
27.35855,(0.00, 0.00, 0.00),(-0.03, 0.01, 1.00),2,0.7912437
27.39131,(0.00, 0.00, 0.00),(-0.04, 0.01, 1.00),2,0.4627967
27.42388,(0.00, 0.00, 0.00),(-0.05, 0.00, 1.00),2,0
27.45842,(0.00, 0.00, 0.00),(-0.06, 0.00, 1.00),2,0
27.49022,(0.00, 0.00, 0.00),(-0.06, 0.00, 1.00),2,0.002547168
27.52551,(0.00, 0.00, 0.00),(-0.06, 0.00, 1.00),2,0.3715879
27.55883,(0.00, 0.00, 0.00),(-0.06, 0.00, 1.00),2,0.5174667
27.59216,(0.00, 0.00, 0.00),(-0.05, 0.00, 1.00),2,0
27.62507,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),2,0
27.6557,(0.00, 0.00, 0.00),(0.02, 0.00, 1.00),2,0
27.68835,(0.00, 0.00, 0.00),(0.02, 0.00, 1.00),2,0.8465199
27.72184,(0.00, 0.00, 0.00),(0.03, 0.00, 1.00),2,0.9176702
27.75433,(0.00, 0.00, 0.00),(0.03, 0.00, 1.00),2,0.6306713
27.78746,(0.00, 0.00, 0.00),(0.03, 0.01, 1.00),2,0.6117777
27.82041,(0.00, 0.00, 0.00),(0.03, 0.01, 1.00),2,0.3253418
27.85241,(0.00, 0.00, 0.00),(0.02, 0.01, 1.00),2,0
27.88323,(0.00, 0.00, 0.00),(-0.02, -0.01, 1.00),1.037163,0
27.91286,(0.00, 0.00, 0.00),(-0.17, -0.04, 0.98),2,0
27.94382,(0.00, 0.00, 0.00),(-0.25, -0.06, 0.97),2,0
27.97263,(0.00, 0.00, 0.00),(-0.26, -0.07, 0.96),2,0
28.00068,(0.00, 0.00, 0.00),(-0.26, -0.07, 0.96),2,0
28.03483,(0.00, 0.00, 0.00),(-0.27, -0.07, 0.96),2,0.7075056
28.06871,(0.00, 0.00, 0.00),(-0.27, -0.07, 0.96),2,0.6720768
28.10005,(0.00, 0.00, 0.00),(-0.27, -0.07, 0.96),2,0.2858967
28.13426,(0.00, 0.00, 0.00),(-0.27, -0.06, 0.96),2,0.2759212
28.16682,(0.00, 0.00, 0.00),(-0.26, -0.06, 0.96),2,0.3857622
28.19951,(0.00, 0.00, 0.00),(-0.26, -0.06, 0.96),1.075226,0.4392883
28.23502,(0.00, 0.00, 0.00),(-0.26, -0.05, 0.97),0.9898278,0
28.2677,(0.00, 0.00, 0.00),(-0.24, -0.05, 0.97),1.060636,0
28.2995,(0.00, 0.00, 0.00),(-0.22, -0.04, 0.97),1.032672,0
28.33384,(0.00, 0.00, 0.00),(-0.19, -0.03, 0.98),1.087499,0
28.36585,(0.00, 0.00, 0.00),(-0.17, -0.02, 0.98),0.8588314,0
28.39588,(0.00, 0.00, 0.00),(-0.15, -0.01, 0.99),2,0
28.43192,(0.00, 0.00, 0.00),(-0.32, -0.07, 0.94),2,0
28.46553,(0.00, 0.00, 0.00),(-0.41, -0.21, 0.89),0.1980071,0
28.49796,(0.00, 0.00, 0.00),(-0.40, -0.16, 0.91),0.2628361,0
28.53095,(0.00, 0.00, 0.00),(-0.47, -0.06, 0.88),2,0
28.56445,(0.00, 0.00, 0.00),(-0.49, -0.05, 0.87),2,0
28.59745,(0.00, 0.00, 0.00),(-0.48, -0.05, 0.88),2,0
28.63118,(0.00, 0.00, 0.00),(-0.46, -0.04, 0.89),2,0
28.66293,(0.00, 0.00, 0.00),(-0.42, -0.03, 0.91),2,0
28.69897,(0.00, 0.00, 0.00),(-0.37, -0.03, 0.93),2,0
28.72917,(0.00, 0.00, 0.00),(-0.32, -0.02, 0.95),2,0
28.76354,(0.00, 0.00, 0.00),(-0.28, -0.01, 0.96),2,0
28.79686,(0.00, 0.00, 0.00),(-0.24, -0.01, 0.97),2,0
28.83104,(0.00, 0.00, 0.00),(-0.27, -0.05, 0.96),2,0
28.86507,(0.00, 0.00, 0.00),(-0.38, -0.14, 0.92),2,0
28.89678,(0.00, 0.00, 0.00),(-0.38, -0.15, 0.91),2,0
28.93034,(0.00, 0.00, 0.00),(-0.36, -0.15, 0.92),2,0
28.96628,(0.00, 0.00, 0.00),(-0.32, -0.14, 0.94),2,0
28.99525,(0.00, 0.00, 0.00),(-0.28, -0.14, 0.95),2,0
29.03133,(0.00, 0.00, 0.00),(-0.25, -0.13, 0.96),2,0
29.064,(0.00, 0.00, 0.00),(-0.23, -0.12, 0.96),2,0
29.09571,(0.00, 0.00, 0.00),(-0.23, -0.12, 0.97),1.092801,0
29.13133,(0.00, 0.00, 0.00),(-0.21, -0.12, 0.97),0.7983746,0
29.16405,(0.00, 0.00, 0.00),(-0.18, -0.19, 0.97),0.7421575,0
29.19757,(0.00, 0.00, 0.00),(-0.17, -0.21, 0.96),0.7706875,0
29.22137,(0.00, 0.00, 0.00),(-0.15, -0.21, 0.96),0.7552877,0
29.24236,(0.00, 0.00, 0.00),(-0.14, -0.21, 0.97),0.7831612,0.4127642
29.2656,(0.00, 0.00, 0.00),(-0.13, -0.21, 0.97),0.8193863,0.3482278
29.28716,(0.00, 0.00, 0.00),(-0.12, -0.21, 0.97),0.8735124,0.408289
29.30966,(0.00, 0.00, 0.00),(-0.11, -0.21, 0.97),0.8619757,0.4670511
29.33087,(0.00, 0.00, 0.00),(-0.10, -0.21, 0.97),0.9069763,0.5348914
29.35296,(0.00, 0.00, 0.00),(-0.09, -0.21, 0.97),2,0.06516207
29.41938,(0.00, 0.00, 0.00),(-0.03, -0.31, 0.95),2,0
29.44171,(0.00, 0.00, 0.00),(0.10, -0.13, 0.99),2,0
29.46473,(0.00, 0.00, 0.00),(0.14, 0.03, 0.99),0.2910682,0
29.48679,(0.00, 0.00, 0.00),(0.14, 0.05, 0.99),1.075628,0
29.51834,(0.00, 0.00, 0.00),(0.11, 0.06, 0.99),1.079498,0
29.54531,(0.00, 0.00, 0.00),(0.10, 0.06, 0.99),0.9001899,0
29.56782,(0.00, 0.00, 0.00),(0.07, 0.06, 1.00),0.9698057,0
29.58944,(0.00, 0.00, 0.00),(0.05, 0.06, 1.00),0.9305204,0
29.6118,(0.00, 0.00, 0.00),(0.07, 0.06, 1.00),1.018876,0
29.63437,(0.00, 0.00, 0.00),(0.12, 0.05, 0.99),1.036181,0
29.6552,(0.00, 0.00, 0.00),(0.23, 0.05, 0.97),2,0
29.6789,(0.00, 0.00, 0.00),(0.30, 0.05, 0.95),2,0
29.69839,(0.00, 0.00, 0.00),(0.36, 0.03, 0.93),2,0
29.72195,(0.00, 0.00, 0.00),(0.35, 0.02, 0.94),2,0
29.74513,(0.00, 0.00, 0.00),(0.33, 0.02, 0.95),2,0
29.76579,(0.00, 0.00, 0.00),(0.29, 0.02, 0.96),2,0
29.78872,(0.00, 0.00, 0.00),(0.23, 0.02, 0.97),2,0
29.81283,(0.00, 0.00, 0.00),(0.17, 0.02, 0.99),2,0
29.83549,(0.00, 0.00, 0.00),(0.10, 0.02, 0.99),2,0
29.85718,(0.00, 0.00, 0.00),(0.03, 0.03, 1.00),2,0
29.88075,(0.00, 0.00, 0.00),(-0.02, 0.03, 1.00),2,0
29.89925,(0.00, 0.00, 0.00),(0.01, 0.04, 1.00),2,0
29.9203,(0.00, 0.00, 0.00),(0.08, 0.05, 1.00),2,0
29.94475,(0.00, 0.00, 0.00),(0.20, 0.05, 0.98),2,0
29.96814,(0.00, 0.00, 0.00),(0.28, 0.06, 0.96),2,0
29.98994,(0.00, 0.00, 0.00),(0.30, 0.05, 0.95),2,0
30.01276,(0.00, 0.00, 0.00),(0.28, 0.05, 0.96),2,0
30.03447,(0.00, 0.00, 0.00),(0.25, 0.06, 0.97),2,0
30.05718,(0.00, 0.00, 0.00),(0.16, 0.06, 0.99),2,0
30.10071,(0.00, 0.00, 0.00),(0.06, 0.07, 1.00),2,0
30.12306,(0.00, 0.00, 0.00),(0.04, 0.07, 1.00),2,0
30.13627,(0.00, 0.00, 0.00),(0.07, 0.07, 1.00),2,0
30.15851,(0.00, 0.00, 0.00),(0.13, 0.07, 0.99),2,0
30.18311,(0.00, 0.00, 0.00),(0.29, 0.06, 0.96),2,0
30.20682,(0.00, 0.00, 0.00),(0.36, 0.04, 0.93),2,0
30.22814,(0.00, 0.00, 0.00),(0.34, 0.04, 0.94),2,0
30.25042,(0.00, 0.00, 0.00),(0.32, 0.04, 0.95),2,0
30.27103,(0.00, 0.00, 0.00),(0.29, 0.04, 0.96),2,0
30.29418,(0.00, 0.00, 0.00),(0.23, 0.04, 0.97),2,0
30.31501,(0.00, 0.00, 0.00),(0.18, 0.04, 0.98),2,0
30.33785,(0.00, 0.00, 0.00),(0.14, 0.04, 0.99),2,0
30.3675,(0.00, 0.00, 0.00),(0.09, 0.04, 0.99),2,0
30.38925,(0.00, 0.00, 0.00),(0.07, 0.05, 1.00),2,0
30.41213,(0.00, 0.00, 0.00),(0.03, 0.05, 1.00),2,0
30.43009,(0.00, 0.00, 0.00),(0.01, 0.05, 1.00),2,0
30.45185,(0.00, 0.00, 0.00),(-0.02, 0.05, 1.00),2,0
30.47447,(0.00, 0.00, 0.00),(-0.05, 0.06, 1.00),2,0
30.4981,(0.00, 0.00, 0.00),(-0.07, 0.06, 1.00),2,0
30.51926,(0.00, 0.00, 0.00),(-0.07, 0.06, 1.00),2,0
30.56412,(0.00, 0.00, 0.00),(0.19, -0.07, 0.98),2,0
30.58589,(0.00, 0.00, 0.00),(0.29, -0.06, 0.96),2,0
30.60817,(0.00, 0.00, 0.00),(0.35, -0.07, 0.93),0.1727042,0
30.63053,(0.00, 0.00, 0.00),(0.39, -0.09, 0.92),0.9068816,0
30.65303,(0.00, 0.00, 0.00),(0.40, -0.11, 0.91),2,0
30.67576,(0.00, 0.00, 0.00),(0.41, -0.12, 0.90),2,0
30.69911,(0.00, 0.00, 0.00),(0.40, -0.12, 0.91),2,0
30.71976,(0.00, 0.00, 0.00),(0.40, -0.11, 0.91),2,0
30.7401,(0.00, 0.00, 0.00),(0.40, -0.11, 0.91),2,0
30.76374,(0.00, 0.00, 0.00),(0.40, -0.12, 0.91),2,0
30.78657,(0.00, 0.00, 0.00),(0.39, -0.12, 0.91),2,0
30.80952,(0.00, 0.00, 0.00),(0.39, -0.12, 0.91),2,0
30.83301,(0.00, 0.00, 0.00),(0.37, -0.12, 0.92),2,0.1896099
30.85225,(0.00, 0.00, 0.00),(0.36, -0.12, 0.92),2,0.3107332
30.8727,(0.00, 0.00, 0.00),(0.35, -0.12, 0.93),2,0.4651518
30.89774,(0.00, 0.00, 0.00),(0.34, -0.12, 0.93),2,0.4126422
30.92017,(0.00, 0.00, 0.00),(0.33, -0.12, 0.94),2,0.2569446
30.94036,(0.00, 0.00, 0.00),(0.32, -0.12, 0.94),2,0.2348425
30.96462,(0.00, 0.00, 0.00),(0.30, -0.12, 0.95),2,0.1597564
30.98489,(0.00, 0.00, 0.00),(0.28, -0.12, 0.95),2,0
31.00729,(0.00, 0.00, 0.00),(0.26, -0.12, 0.96),2,0
31.02947,(0.00, 0.00, 0.00),(0.24, -0.12, 0.96),2,0
31.05213,(0.00, 0.00, 0.00),(0.22, -0.12, 0.97),2,0
31.07366,(0.00, 0.00, 0.00),(0.23, -0.12, 0.97),2,0
31.09746,(0.00, 0.00, 0.00),(0.25, -0.15, 0.96),2,0
31.1196,(0.00, 0.00, 0.00),(0.30, -0.19, 0.93),2,0
31.14055,(0.00, 0.00, 0.00),(0.33, -0.22, 0.92),2,0
31.16181,(0.00, 0.00, 0.00),(0.35, -0.26, 0.90),2,0
31.18484,(0.00, 0.00, 0.00),(0.35, -0.27, 0.90),2,0
31.20836,(0.00, 0.00, 0.00),(0.34, -0.27, 0.90),2,0
31.22941,(0.00, 0.00, 0.00),(0.33, -0.27, 0.91),2,0
31.25262,(0.00, 0.00, 0.00),(0.29, -0.27, 0.92),2,0
31.27453,(0.00, 0.00, 0.00),(0.26, -0.27, 0.93),2,0
31.29707,(0.00, 0.00, 0.00),(0.22, -0.27, 0.94),2,0
31.31839,(0.00, 0.00, 0.00),(0.19, -0.26, 0.95),2,0
31.34069,(0.00, 0.00, 0.00),(0.17, -0.25, 0.95),2,0
31.36305,(0.00, 0.00, 0.00),(0.12, -0.24, 0.96),2,0
31.3855,(0.00, 0.00, 0.00),(0.09, -0.23, 0.97),2,0
31.41126,(0.00, 0.00, 0.00),(0.10, -0.24, 0.96),2,0
31.43143,(0.00, 0.00, 0.00),(0.12, -0.31, 0.94),2,0
31.4527,(0.00, 0.00, 0.00),(0.14, -0.37, 0.92),2,0
31.47489,(0.00, 0.00, 0.00),(0.17, -0.39, 0.91),2,0
31.4974,(0.00, 0.00, 0.00),(0.17, -0.38, 0.91),2,0
31.51981,(0.00, 0.00, 0.00),(0.16, -0.38, 0.91),2,0
31.54206,(0.00, 0.00, 0.00),(0.15, -0.37, 0.92),2,0.115234
31.56155,(0.00, 0.00, 0.00),(0.12, -0.37, 0.92),2,0
31.58459,(0.00, 0.00, 0.00),(0.09, -0.37, 0.93),2,0
31.60675,(0.00, 0.00, 0.00),(0.07, -0.36, 0.93),2,0
31.62994,(0.00, 0.00, 0.00),(0.09, -0.34, 0.94),2,0
31.65287,(0.00, 0.00, 0.00),(0.16, -0.31, 0.94),2,0
31.67498,(0.00, 0.00, 0.00),(0.29, -0.29, 0.91),2,0
31.69762,(0.00, 0.00, 0.00),(0.37, -0.27, 0.89),2,0
31.71953,(0.00, 0.00, 0.00),(0.39, -0.27, 0.88),2,0
31.73964,(0.00, 0.00, 0.00),(0.39, -0.27, 0.88),2,0
31.76075,(0.00, 0.00, 0.00),(0.38, -0.28, 0.88),2,0
31.77144,(0.00, 0.00, 0.00),(0.37, -0.27, 0.89),2,0
31.79618,(0.00, 0.00, 0.00),(0.36, -0.27, 0.89),2,0.01137919
31.81789,(0.00, 0.00, 0.00),(0.34, -0.27, 0.90),2,0
31.84108,(0.00, 0.00, 0.00),(0.31, -0.27, 0.91),2,0
31.86424,(0.00, 0.00, 0.00),(0.28, -0.27, 0.92),2,0
31.88607,(0.00, 0.00, 0.00),(0.26, -0.27, 0.93),2,0
31.90898,(0.00, 0.00, 0.00),(0.24, -0.27, 0.93),2,0
31.93134,(0.00, 0.00, 0.00),(0.24, -0.27, 0.93),2,0
31.9528,(0.00, 0.00, 0.00),(0.25, -0.22, 0.94),2,0
31.97367,(0.00, 0.00, 0.00),(0.28, -0.18, 0.94),2,0
31.99524,(0.00, 0.00, 0.00),(0.39, -0.11, 0.92),2,0
32.01851,(0.00, 0.00, 0.00),(0.44, -0.07, 0.89),2,0
32.04277,(0.00, 0.00, 0.00),(0.49, -0.05, 0.87),2,0
32.06414,(0.00, 0.00, 0.00),(0.49, -0.05, 0.87),2,0
32.08722,(0.00, 0.00, 0.00),(0.48, -0.06, 0.87),2,0
32.10878,(0.00, 0.00, 0.00),(0.47, -0.06, 0.88),2,0
32.12972,(0.00, 0.00, 0.00),(0.47, -0.06, 0.88),2,0
32.15227,(0.00, 0.00, 0.00),(0.45, -0.06, 0.89),2,0
32.17568,(0.00, 0.00, 0.00),(0.43, -0.06, 0.90),2,0
