Time,GazeOrigin,GazeForward,FocusDistance,FocusStability
32.19578,(0.00, 0.00, 0.00),(0.41, -0.07, 0.91),2,0
32.21849,(0.00, 0.00, 0.00),(0.38, -0.07, 0.92),2,0
32.24055,(0.00, 0.00, 0.00),(0.36, -0.07, 0.93),2,0.102447
32.2583,(0.00, 0.00, 0.00),(0.34, -0.07, 0.94),2,0.0637612
32.28004,(0.00, 0.00, 0.00),(0.33, -0.08, 0.94),2,0
32.30169,(0.00, 0.00, 0.00),(0.31, -0.09, 0.95),2,0
32.32512,(0.00, 0.00, 0.00),(0.29, -0.09, 0.95),2,0
32.34762,(0.00, 0.00, 0.00),(0.28, -0.09, 0.96),2,0
32.36986,(0.00, 0.00, 0.00),(0.29, -0.04, 0.96),2,0
32.39011,(0.00, 0.00, 0.00),(0.30, 0.04, 0.95),2,0
32.41785,(0.00, 0.00, 0.00),(0.31, 0.10, 0.95),2,0
32.4432,(0.00, 0.00, 0.00),(0.31, 0.11, 0.95),2,0
32.46527,(0.00, 0.00, 0.00),(0.30, 0.11, 0.95),2,0
32.48802,(0.00, 0.00, 0.00),(0.28, 0.11, 0.95),2,0
32.5103,(0.00, 0.00, 0.00),(0.27, 0.11, 0.96),2,0
32.59722,(0.00, 0.00, 0.00),(0.17, 0.02, 0.99),2,0
32.61908,(0.00, 0.00, 0.00),(0.30, 0.15, 0.94),2,0
32.64207,(0.00, 0.00, 0.00),(0.33, 0.20, 0.92),2,0
32.66452,(0.00, 0.00, 0.00),(0.32, 0.22, 0.92),2,0
32.68706,(0.00, 0.00, 0.00),(0.30, 0.22, 0.93),2,0
32.70953,(0.00, 0.00, 0.00),(0.29, 0.22, 0.93),2,0
32.7318,(0.00, 0.00, 0.00),(0.26, 0.22, 0.94),2,0
32.75378,(0.00, 0.00, 0.00),(0.21, 0.22, 0.95),2,0
32.77529,(0.00, 0.00, 0.00),(0.18, 0.22, 0.96),2,0
32.79729,(0.00, 0.00, 0.00),(0.15, 0.22, 0.96),2,0
32.81872,(0.00, 0.00, 0.00),(0.12, 0.22, 0.97),2,0
32.84321,(0.00, 0.00, 0.00),(0.10, 0.23, 0.97),2,0
32.86552,(0.00, 0.00, 0.00),(0.06, 0.23, 0.97),2,0
32.88801,(0.00, 0.00, 0.00),(0.04, 0.23, 0.97),2,0
32.90902,(0.00, 0.00, 0.00),(0.01, 0.23, 0.97),2,0
32.93089,(0.00, 0.00, 0.00),(-0.01, 0.23, 0.97),2,0
32.95273,(0.00, 0.00, 0.00),(-0.04, 0.23, 0.97),2,0
32.97554,(0.00, 0.00, 0.00),(-0.06, 0.23, 0.97),2,0
32.99796,(0.00, 0.00, 0.00),(-0.08, 0.22, 0.97),2,0
33.01777,(0.00, 0.00, 0.00),(-0.09, 0.21, 0.97),2,0
33.04272,(0.00, 0.00, 0.00),(-0.11, 0.21, 0.97),2,0
33.06643,(0.00, 0.00, 0.00),(-0.12, 0.21, 0.97),2,0.1770165
33.08823,(0.00, 0.00, 0.00),(-0.13, 0.21, 0.97),2,0.417157
33.10981,(0.00, 0.00, 0.00),(-0.13, 0.20, 0.97),2,0.6336764
33.13075,(0.00, 0.00, 0.00),(-0.13, 0.20, 0.97),2,0.7173581
33.15298,(0.00, 0.00, 0.00),(-0.13, 0.20, 0.97),2,0.7331775
33.17568,(0.00, 0.00, 0.00),(-0.13, 0.19, 0.97),2,0.6619291
33.19732,(0.00, 0.00, 0.00),(-0.13, 0.18, 0.97),2,0.5285271
33.21968,(0.00, 0.00, 0.00),(-0.13, 0.17, 0.98),2,0.3417765
33.2424,(0.00, 0.00, 0.00),(-0.12, 0.16, 0.98),2,0.07860396
33.26542,(0.00, 0.00, 0.00),(-0.11, 0.16, 0.98),2,0
33.28751,(0.00, 0.00, 0.00),(-0.10, 0.15, 0.98),2,0
33.31016,(0.00, 0.00, 0.00),(-0.09, 0.14, 0.99),2,0
33.3313,(0.00, 0.00, 0.00),(-0.07, 0.11, 0.99),2,0
33.35276,(0.00, 0.00, 0.00),(-0.04, 0.04, 1.00),2,0
33.37589,(0.00, 0.00, 0.00),(-0.03, -0.01, 1.00),2,0
33.3972,(0.00, 0.00, 0.00),(-0.02, -0.03, 1.00),2,0
33.41906,(0.00, 0.00, 0.00),(-0.02, -0.03, 1.00),2,0
33.44143,(0.00, 0.00, 0.00),(-0.01, -0.03, 1.00),2,0
33.46468,(0.00, 0.00, 0.00),(-0.01, -0.02, 1.00),2,0.315487
33.48702,(0.00, 0.00, 0.00),(0.00, -0.02, 1.00),2,0.4600429
33.50919,(0.00, 0.00, 0.00),(0.00, -0.02, 1.00),2,0.5108165
33.53333,(0.00, 0.00, 0.00),(0.00, -0.02, 1.00),2,0.6291127
33.55263,(0.00, 0.00, 0.00),(0.00, -0.02, 1.00),2,0.5362045
33.5761,(0.00, 0.00, 0.00),(0.00, -0.02, 1.00),2,0.5727845
33.59863,(0.00, 0.00, 0.00),(0.00, -0.02, 1.00),2,0.4075038
33.62155,(0.00, 0.00, 0.00),(0.00, -0.02, 1.00),2,0.3779564
33.64404,(0.00, 0.00, 0.00),(0.00, -0.01, 1.00),2,0
33.66478,(0.00, 0.00, 0.00),(-0.01, 0.00, 1.00),2,0
33.68771,(0.00, 0.00, 0.00),(-0.10, 0.00, 1.00),2,0
33.70921,(0.00, 0.00, 0.00),(-0.19, 0.00, 0.98),2,0
33.73183,(0.00, 0.00, 0.00),(-0.20, 0.00, 0.98),2,0
33.75317,(0.00, 0.00, 0.00),(-0.20, 0.00, 0.98),2,0
33.77485,(0.00, 0.00, 0.00),(-0.19, 0.00, 0.98),2,0
33.79745,(0.00, 0.00, 0.00),(-0.18, 0.00, 0.98),2,0.3072783
33.81938,(0.00, 0.00, 0.00),(-0.18, 0.00, 0.98),2,0.3563588
33.84291,(0.00, 0.00, 0.00),(-0.17, 0.00, 0.99),2,0.3862347
33.86526,(0.00, 0.00, 0.00),(-0.15, 0.00, 0.99),2,0.4076443
33.8874,(0.00, 0.00, 0.00),(-0.14, 0.00, 0.99),2,0.4144313
33.91074,(0.00, 0.00, 0.00),(-0.12, 0.00, 0.99),2,0.4326339
33.93255,(0.00, 0.00, 0.00),(-0.12, 0.00, 0.99),2,0.3033227
33.95461,(0.00, 0.00, 0.00),(-0.12, 0.00, 0.99),2,0.1233453
33.97441,(0.00, 0.00, 0.00),(-0.11, 0.00, 0.99),2,0.04449854
33.99858,(0.00, 0.00, 0.00),(-0.10, 0.00, 1.00),2,0.000857452
34.01955,(0.00, 0.00, 0.00),(-0.09, -0.01, 1.00),2,0.08512934
34.04208,(0.00, 0.00, 0.00),(-0.08, -0.01, 1.00),2,0.2527037
34.06507,(0.00, 0.00, 0.00),(-0.07, -0.01, 1.00),1.120848,0.3707852
34.0871,(0.00, 0.00, 0.00),(-0.05, -0.01, 1.00),2,0
34.10916,(0.00, 0.00, 0.00),(-0.01, 0.02, 1.00),2,0
34.13202,(0.00, 0.00, 0.00),(0.07, 0.11, 0.99),2,0
34.15339,(0.00, 0.00, 0.00),(0.10, 0.16, 0.98),2,0
34.17532,(0.00, 0.00, 0.00),(0.11, 0.16, 0.98),2,0
34.19917,(0.00, 0.00, 0.00),(0.12, 0.14, 0.98),2,0
34.22111,(0.00, 0.00, 0.00),(0.12, 0.13, 0.98),2,0.0217559
34.24297,(0.00, 0.00, 0.00),(0.13, 0.11, 0.99),2,0
34.26535,(0.00, 0.00, 0.00),(0.13, 0.07, 0.99),2,0
34.2873,(0.00, 0.00, 0.00),(0.14, 0.05, 0.99),2,0
34.30858,(0.00, 0.00, 0.00),(0.14, 0.04, 0.99),2,0
34.33342,(0.00, 0.00, 0.00),(0.14, 0.03, 0.99),2,0
34.35414,(0.00, 0.00, 0.00),(0.14, 0.03, 0.99),2,0
34.37686,(0.00, 0.00, 0.00),(0.14, 0.04, 0.99),2,0
34.39772,(0.00, 0.00, 0.00),(0.14, 0.04, 0.99),2,0
34.42132,(0.00, 0.00, 0.00),(0.15, 0.06, 0.99),2,0
34.44244,(0.00, 0.00, 0.00),(0.18, 0.06, 0.98),2,0
34.46623,(0.00, 0.00, 0.00),(0.19, 0.07, 0.98),2,0
34.48607,(0.00, 0.00, 0.00),(0.18, 0.07, 0.98),2,0
34.50985,(0.00, 0.00, 0.00),(0.18, 0.08, 0.98),2,0
34.53158,(0.00, 0.00, 0.00),(0.18, 0.08, 0.98),2,0
34.5537,(0.00, 0.00, 0.00),(0.17, 0.08, 0.98),2,0.1972396
34.57589,(0.00, 0.00, 0.00),(0.16, 0.08, 0.98),2,0.2018127
34.59922,(0.00, 0.00, 0.00),(0.15, 0.08, 0.98),2,0.3363489
34.62038,(0.00, 0.00, 0.00),(0.14, 0.08, 0.99),2,0.1577981
34.64282,(0.00, 0.00, 0.00),(0.14, 0.09, 0.99),2,0
34.7098,(0.00, 0.00, 0.00),(0.15, -0.03, 0.99),2,0
34.73206,(0.00, 0.00, 0.00),(0.15, -0.01, 0.99),0.09199356,0
34.75529,(0.00, 0.00, 0.00),(0.14, 0.00, 0.99),2,0
34.77809,(0.00, 0.00, 0.00),(0.13, -0.01, 0.99),2,0
34.80101,(0.00, 0.00, 0.00),(0.12, -0.01, 0.99),2,0
34.82065,(0.00, 0.00, 0.00),(0.11, -0.01, 0.99),2,0
34.842,(0.00, 0.00, 0.00),(0.11, -0.02, 0.99),2,0.7156742
34.86359,(0.00, 0.00, 0.00),(0.11, -0.02, 0.99),2,0.7455755
34.88832,(0.00, 0.00, 0.00),(0.11, -0.02, 0.99),2,0.7601257
34.91,(0.00, 0.00, 0.00),(0.10, -0.02, 0.99),2,0.6584386
34.93315,(0.00, 0.00, 0.00),(0.10, -0.02, 0.99),2,0.4201652
34.95444,(0.00, 0.00, 0.00),(0.10, -0.02, 1.00),2,0.416582
34.9776,(0.00, 0.00, 0.00),(0.10, -0.02, 1.00),2,0.2585508
34.99925,(0.00, 0.00, 0.00),(0.10, -0.02, 1.00),2,0
35.04311,(0.00, 0.00, 0.00),(-0.02, -0.02, 1.00),2,0
35.06711,(0.00, 0.00, 0.00),(-0.18, -0.06, 0.98),2,0
35.08908,(0.00, 0.00, 0.00),(-0.21, -0.05, 0.98),2,0
35.11101,(0.00, 0.00, 0.00),(-0.19, -0.05, 0.98),2,0
35.13377,(0.00, 0.00, 0.00),(-0.20, -0.05, 0.98),2,0
35.15681,(0.00, 0.00, 0.00),(-0.18, -0.05, 0.98),2,0
35.20118,(0.00, 0.00, 0.00),(-0.17, -0.05, 0.98),2,0
35.22247,(0.00, 0.00, 0.00),(-0.17, -0.03, 0.99),2,0
35.23598,(0.00, 0.00, 0.00),(-0.17, -0.03, 0.99),2,0
35.25897,(0.00, 0.00, 0.00),(-0.16, -0.01, 0.99),2,0
35.27864,(0.00, 0.00, 0.00),(-0.16, -0.01, 0.99),2,0
35.29981,(0.00, 0.00, 0.00),(-0.16, -0.01, 0.99),2,0
35.32333,(0.00, 0.00, 0.00),(-0.15, -0.02, 0.99),2,0
35.35947,(0.00, 0.00, 0.00),(-0.04, -0.10, 0.99),2,0
35.39416,(0.00, 0.00, 0.00),(0.01, -0.14, 0.99),2,0
35.42205,(0.00, 0.00, 0.00),(0.02, -0.13, 0.99),2,0
35.45522,(0.00, 0.00, 0.00),(0.03, -0.13, 0.99),2,0.2702353
35.49283,(0.00, 0.00, 0.00),(0.03, -0.13, 0.99),2,0.4104655
35.53043,(0.00, 0.00, 0.00),(0.03, -0.15, 0.99),2,0.5221612
35.5636,(0.00, 0.00, 0.00),(0.05, -0.15, 0.99),2,0
35.60145,(0.00, 0.00, 0.00),(0.13, -0.01, 0.99),2,0
35.63006,(0.00, 0.00, 0.00),(0.16, 0.03, 0.99),2,0
35.64943,(0.00, 0.00, 0.00),(0.17, 0.03, 0.99),2,0
35.67067,(0.00, 0.00, 0.00),(0.16, 0.03, 0.99),2,0
35.69541,(0.00, 0.00, 0.00),(0.16, 0.02, 0.99),2,0.4055674
35.72066,(0.00, 0.00, 0.00),(0.15, 0.02, 0.99),2,0.4634522
35.74222,(0.00, 0.00, 0.00),(0.15, 0.02, 0.99),2,0.3638972
35.76286,(0.00, 0.00, 0.00),(0.12, 0.02, 0.99),2,0.1105109
35.78482,(0.00, 0.00, 0.00),(0.11, 0.02, 0.99),2,0.08794102
35.80462,(0.00, 0.00, 0.00),(0.09, 0.01, 1.00),2,0
35.8236,(0.00, 0.00, 0.00),(0.08, 0.00, 1.00),2,0
35.84538,(0.00, 0.00, 0.00),(0.06, -0.01, 1.00),2,0.003407716
35.86972,(0.00, 0.00, 0.00),(0.08, -0.01, 1.00),2,0
35.89347,(0.00, 0.00, 0.00),(0.14, 0.00, 0.99),2,0
35.91625,(0.00, 0.00, 0.00),(0.20, 0.00, 0.98),2,0
35.93844,(0.00, 0.00, 0.00),(0.20, 0.00, 0.98),2,0
35.96226,(0.00, 0.00, 0.00),(0.19, 0.01, 0.98),2,0
35.98256,(0.00, 0.00, 0.00),(0.18, 0.02, 0.98),2,0
36.00549,(0.00, 0.00, 0.00),(0.15, 0.02, 0.99),2,0
36.02921,(0.00, 0.00, 0.00),(0.11, 0.02, 0.99),2,0
36.05129,(0.00, 0.00, 0.00),(0.07, 0.02, 1.00),2,0
36.07295,(0.00, 0.00, 0.00),(0.09, 0.02, 1.00),2,0
36.09504,(0.00, 0.00, 0.00),(0.11, 0.02, 0.99),2,0
36.1181,(0.00, 0.00, 0.00),(0.28, 0.03, 0.96),2,0
36.14185,(0.00, 0.00, 0.00),(0.38, 0.03, 0.92),2,0
36.16427,(0.00, 0.00, 0.00),(0.39, 0.03, 0.92),2,0
36.18853,(0.00, 0.00, 0.00),(0.36, 0.03, 0.93),2,0
36.21177,(0.00, 0.00, 0.00),(0.33, 0.04, 0.94),2,0
36.23046,(0.00, 0.00, 0.00),(0.29, 0.05, 0.96),2,0
36.25128,(0.00, 0.00, 0.00),(0.23, 0.05, 0.97),2,0
36.27656,(0.00, 0.00, 0.00),(0.20, 0.05, 0.98),2,0
36.29834,(0.00, 0.00, 0.00),(0.17, 0.05, 0.98),2,0
36.32026,(0.00, 0.00, 0.00),(0.13, 0.05, 0.99),2,0
36.34117,(0.00, 0.00, 0.00),(0.11, 0.05, 0.99),2,0
36.36426,(0.00, 0.00, 0.00),(0.07, 0.04, 1.00),2,0
36.38745,(0.00, 0.00, 0.00),(0.09, 0.04, 1.00),2,0
36.40868,(0.00, 0.00, 0.00),(0.11, 0.04, 0.99),2,0
36.42937,(0.00, 0.00, 0.00),(0.15, 0.04, 0.99),2,0
36.45243,(0.00, 0.00, 0.00),(0.36, 0.06, 0.93),2,0
36.47387,(0.00, 0.00, 0.00),(0.35, 0.06, 0.93),2,0
36.49842,(0.00, 0.00, 0.00),(0.34, 0.05, 0.94),2,0
36.5198,(0.00, 0.00, 0.00),(0.32, 0.04, 0.95),2,0
36.54306,(0.00, 0.00, 0.00),(0.28, 0.03, 0.96),2,0
36.57067,(0.00, 0.00, 0.00),(0.23, 0.02, 0.97),2,0
36.59158,(0.00, 0.00, 0.00),(0.21, 0.02, 0.98),2,0
36.62791,(0.00, 0.00, 0.00),(0.16, 0.02, 0.99),1.071815,0
36.65795,(0.00, 0.00, 0.00),(0.12, 0.02, 0.99),1.064698,0
36.70564,(0.00, 0.00, 0.00),(0.08, 0.02, 1.00),0.9649064,0
36.75147,(0.00, 0.00, 0.00),(0.04, 0.02, 1.00),0.8192037,0
36.79016,(0.00, 0.00, 0.00),(0.00, 0.02, 1.00),0.8684213,0
36.80935,(0.00, 0.00, 0.00),(-0.01, 0.02, 1.00),0.9027523,0
36.84175,(0.00, 0.00, 0.00),(-0.03, 0.00, 1.00),0.8691325,0
36.87673,(0.00, 0.00, 0.00),(-0.04, -0.01, 1.00),1.001921,0
36.90931,(0.00, 0.00, 0.00),(-0.04, -0.03, 1.00),2,0
36.94455,(0.00, 0.00, 0.00),(-0.04, -0.03, 1.00),2,0
36.98004,(0.00, 0.00, 0.00),(-0.04, 0.00, 1.00),2,0
37.0087,(0.00, 0.00, 0.00),(-0.04, 0.07, 1.00),2,0
37.05083,(0.00, 0.00, 0.00),(-0.03, 0.08, 1.00),2,0
37.08113,(0.00, 0.00, 0.00),(-0.03, 0.08, 1.00),2,0.636025
37.1181,(0.00, 0.00, 0.00),(-0.04, 0.08, 1.00),2,0.4812473
37.15041,(0.00, 0.00, 0.00),(-0.04, 0.06, 1.00),2,0.4499895
37.1738,(0.00, 0.00, 0.00),(-0.04, 0.05, 1.00),2,0.2251979
37.19603,(0.00, 0.00, 0.00),(-0.04, 0.03, 1.00),2,0
37.28549,(0.00, 0.00, 0.00),(-0.06, 0.04, 1.00),0.6907001,0
37.30797,(0.00, 0.00, 0.00),(-0.06, 0.05, 1.00),0.8527615,0
37.32759,(0.00, 0.00, 0.00),(-0.06, 0.08, 0.99),2,0
37.35439,(0.00, 0.00, 0.00),(-0.06, 0.10, 0.99),2,0
37.37632,(0.00, 0.00, 0.00),(-0.06, 0.10, 0.99),2,0
37.39942,(0.00, 0.00, 0.00),(-0.06, 0.10, 0.99),2,0
37.42083,(0.00, 0.00, 0.00),(-0.06, 0.10, 0.99),2,0
37.44424,(0.00, 0.00, 0.00),(-0.05, 0.11, 0.99),2,0.3651718
37.46701,(0.00, 0.00, 0.00),(-0.05, 0.11, 0.99),2,0.4583207
37.49041,(0.00, 0.00, 0.00),(-0.04, 0.12, 0.99),2,0.5584456
37.51157,(0.00, 0.00, 0.00),(-0.04, 0.12, 0.99),2,0.7249264
37.53062,(0.00, 0.00, 0.00),(-0.04, 0.12, 0.99),2,0.7408026
37.55278,(0.00, 0.00, 0.00),(-0.03, 0.13, 0.99),2,0.7572383
37.57566,(0.00, 0.00, 0.00),(-0.02, 0.13, 0.99),2,0.5229535
37.5986,(0.00, 0.00, 0.00),(-0.02, 0.12, 0.99),2,0
37.62116,(0.00, 0.00, 0.00),(-0.01, 0.05, 1.00),2,0
37.64303,(0.00, 0.00, 0.00),(-0.01, -0.12, 0.99),2,0
37.66476,(0.00, 0.00, 0.00),(0.00, -0.22, 0.98),2,0
37.68683,(0.00, 0.00, 0.00),(-0.01, -0.26, 0.97),2,0
37.71024,(0.00, 0.00, 0.00),(-0.01, -0.28, 0.96),2,0
37.73408,(0.00, 0.00, 0.00),(-0.01, -0.29, 0.96),2,0
37.75241,(0.00, 0.00, 0.00),(-0.01, -0.29, 0.96),1.038405,0.01673786
37.77742,(0.00, 0.00, 0.00),(-0.01, -0.29, 0.96),0.9729746,0.5658901
37.79993,(0.00, 0.00, 0.00),(0.00, -0.29, 0.96),0.9581864,0.6923699
37.82229,(0.00, 0.00, 0.00),(0.00, -0.28, 0.96),0.9890988,0.7931967
37.84524,(0.00, 0.00, 0.00),(0.01, -0.28, 0.96),1.041199,0.837456
37.86664,(0.00, 0.00, 0.00),(0.02, -0.28, 0.96),2,0.8663453
37.8892,(0.00, 0.00, 0.00),(0.02, -0.28, 0.96),2,0.8802333
37.91207,(0.00, 0.00, 0.00),(0.03, -0.28, 0.96),2,0.8828521
37.93266,(0.00, 0.00, 0.00),(0.03, -0.28, 0.96),2,0.8524002
37.95647,(0.00, 0.00, 0.00),(0.04, -0.28, 0.96),2,0.8392791
37.97921,(0.00, 0.00, 0.00),(0.04, -0.28, 0.96),2,0.8626924
38.00226,(0.00, 0.00, 0.00),(0.05, -0.28, 0.96),2,0.8319526
38.02331,(0.00, 0.00, 0.00),(0.05, -0.28, 0.96),2,0.7314549
38.11237,(0.00, 0.00, 0.00),(-0.10, -0.25, 0.96),2,0
38.13477,(0.00, 0.00, 0.00),(-0.15, -0.19, 0.97),2,0
38.15707,(0.00, 0.00, 0.00),(-0.17, -0.13, 0.98),2,0
38.17759,(0.00, 0.00, 0.00),(-0.19, -0.12, 0.98),2,0
38.20116,(0.00, 0.00, 0.00),(-0.20, -0.11, 0.97),2,0
38.22271,(0.00, 0.00, 0.00),(-0.19, -0.11, 0.98),2,0
38.245,(0.00, 0.00, 0.00),(-0.18, -0.10, 0.98),2,0.2646427
38.26825,(0.00, 0.00, 0.00),(-0.18, -0.10, 0.98),2,0.4351994
38.2893,(0.00, 0.00, 0.00),(-0.17, -0.10, 0.98),2,0.3794759
38.30923,(0.00, 0.00, 0.00),(-0.15, -0.09, 0.98),2,0.3062731
38.33353,(0.00, 0.00, 0.00),(-0.14, -0.09, 0.99),2,0.3773966
38.35698,(0.00, 0.00, 0.00),(-0.13, -0.08, 0.99),2,0.4094113
38.37871,(0.00, 0.00, 0.00),(-0.12, -0.09, 0.99),2,0.4796822
38.46583,(0.00, 0.00, 0.00),(-0.06, -0.05, 1.00),0.05843963,0
38.48813,(0.00, 0.00, 0.00),(-0.01, 0.01, 1.00),2,0
38.51143,(0.00, 0.00, 0.00),(-0.02, 0.01, 1.00),2,0
38.53381,(0.00, 0.00, 0.00),(-0.02, 0.02, 1.00),2,0
38.55582,(0.00, 0.00, 0.00),(-0.02, 0.02, 1.00),2,0
38.57779,(0.00, 0.00, 0.00),(-0.02, 0.02, 1.00),2,0
38.60143,(0.00, 0.00, 0.00),(-0.02, 0.02, 1.00),2,0.3101295
38.62313,(0.00, 0.00, 0.00),(-0.01, 0.01, 1.00),2,0.3684259
38.68557,(0.00, 0.00, 0.00),(-0.01, 0.01, 1.00),2,0.3522153
38.7107,(0.00, 0.00, 0.00),(0.01, 0.01, 1.00),2,0
38.73833,(0.00, 0.00, 0.00),(0.18, 0.03, 0.98),2,0
38.89283,(0.00, 0.00, 0.00),(0.20, 0.04, 0.98),2,0
